id,date,sender,text,clearedmsg
1588,2023-02-20 15:25:46+08:00,nicolette,hi  we are giving out free ice cream near cheers at south spine ,-2
1589,2023-02-21 13:10:06+08:00,Audi,"hi  halal lunch buffet available at nie, linkway between blk 1 & 2. clears 2.30pm",-2
1590,2023-02-21 17:15:22+08:00,NTUFreeFood,shhk (previously cohass building near hive) foyer giving out free ice cream in exchange for a 30 second ssurvey,-2
1591,2023-02-22 13:36:41+08:00,Audi,"halal lunch buffet available at nie, limited qty left   venue: level 1 linkway between blk 4 & 5 (near canteen)  clears 2.30pm",-2
1592,2023-02-22 18:05:26+08:00,NTUFreeFood,shhk foyer giving out free ice cream in exchange for a 30 second ssurvey,-2
1593,2023-02-24 16:06:38+08:00,NTUFreeFood,"there are around 11 food bentos (10 non veg and 1 veg) at the hive l2, exp time 4:45pm",-2
1594,2023-02-24 21:04:08+08:00,NTUFreeFood,lt1 north spine for the next 15min,-2
1595,2023-02-25 11:51:10+08:00,NTUFreeFood,"there are 9 food bentos (8 non veg and 1 veg) at the hive l2, exp time 12:15pm",-2
1596,2023-02-25 11:56:04+08:00,NTUFreeFood,cleared,1595
1597,2023-02-25 12:55:01+08:00,NTUFreeFood,"hi, we have 100 non veg and 20 veg bento at arc tr 27",-2
1599,2023-02-25 13:33:12+08:00,NTUFreeFood,cleared,1597
1600,2023-02-25 14:20:53+08:00,NTUFreeFood,"there are 5 food bentos (4 non veg and 1 veg), and dessert (choco eclair and cheng teng) at the hive l2, exp time 2:45pm",-2
1601,2023-02-25 15:34:20+08:00,NTUFreeFood,non veg bentos and apples available,-2
1603,2023-02-25 17:29:08+08:00,Shawn Ang (he/him),2 nonveg bentos and watermelon avail at ase booth at school of biological sciences atrium ,-2
1604,2023-02-25 18:38:14+08:00,Pragyat Karna,veg and non veg bentos available at tr+33,-2
1605,2023-02-26 11:21:46+08:00,NTUFreeFood,"there are 6 food bentos (5 non veg and 1 veg), at the hive l2, exp time 12:15pm",-2
1606,2023-02-26 11:51:09+08:00,NTUFreeFood,cleared,1605
1609,2023-02-28 11:02:06+08:00,YSR,some teabreak snacks still available outside arc's lt,-2
1613,2023-03-02 13:18:32+08:00,YSR,"at the arc, outside tr+14. available from 1.30-2pm",-2
1614,2023-03-02 20:15:56+08:00,Yvettty,14 bentos + 3 veg up for grab outside hive tr+53,-2
1615,2023-03-02 22:53:31+08:00,NTUFreeFood,hi there  there’s free otah (cooked) and corn from bbq still available at hall 13.,-2
1616,2023-03-02 23:01:52+08:00,NTUFreeFood,cleared,1615
1617,2023-03-03 11:48:30+08:00,Chong,food available in front northspine level 1. permission granted from organiser,-2
1618,2023-03-03 12:12:03+08:00,Chong,food available in front northspine level 1. permission granted from organiser,-2
1619,2023-03-03 13:21:55+08:00,Xinhua,"free food at lt2a    chicken pie, sandwich, siew mai, carrot cake",-2
1620,2023-03-03 16:20:36+08:00,NTUFreeFood,cleared,1619
1621,2023-03-03 17:25:48+08:00,YSR,food available outside tr+15  until 6pm.,-2
1624,2023-03-04 11:59:13+08:00,Haydn 🐆,the arc training room 15. ready to eat at 1150am,-2
1626,2023-03-04 17:01:04+08:00,Syl,hi free food at lkc lt leftovers,-2
1627,2023-03-04 17:49:54+08:00,realkevinyok,free food at aia canopy,-2
1628,2023-03-06 20:08:12+08:00,Fredrick Lee,free leftover buffet outside lt14,-2
1629,2023-03-06 20:37:19+08:00,NTUFreeFood,"we have 18 bento from our event at the arc, outside tr+30.",-2
1630,2023-03-07 14:06:11+08:00,Harsh Rao,"10-20 bentos outside lt 17, north spine consume by 3.15 pm",-2
1631,2023-03-07 17:36:59+08:00,Chee Hang,"hi, there's still some light refreshments at abn, outside graduate college. can help share to free food telegram",-2
1633,2023-03-08 16:11:06+08:00,Abigail,"popcorn, cotton candy and drinks in arc b2 in front of tr+3",-2
1634,2023-03-08 21:12:57+08:00,NTUFreeFood,hi  we have free food left in hall 5 mph. cleaning up at 9.30 pm,-2
1639,2023-03-09 13:09:54+08:00,NTUFreeFood,"hi, free food at experimental medicine building (emb), level 1, outside administration office.",-2
1641,2023-03-10 17:02:49+08:00,Bel,"hi, for the free food chat, available at shhk b1 tr+2, clearing time is 515",-2
1644,2023-03-10 17:19:40+08:00,NTUFreeFood,cleared,1642
1645,2023-03-11 13:06:47+08:00,Zaheen,box full of bandung and dessert on the right bottom of lwn library entrance staircase ,-2
1646,2023-03-11 13:06:55+08:00,Yu Fan,hi here are some free food at arc tr+15 feel free to take,-2
1647,2023-03-11 21:08:32+08:00,khai 🪩,hi  there’s free bento at level 2 wkw near spiral staircase at the back. but take at own risk since it was delivered in the morning and consume by 1145am ,-2
1648,2023-03-11 21:15:32+08:00,Isaac Ling,"free bento at hall 4 admin office, eat at own risk (consume by 8pm)",-2
1649,2023-03-12 12:36:10+08:00,Clara,there are 22 bentos and mango puddings at arc l1 opp lobby  please consume before 1:30 (otherwise consume at ur own risk),-2
1650,2023-03-12 12:57:54+08:00,NTUFreeFood,cleared,1649
1653,2023-03-12 14:27:06+08:00,Gerald,"hi, 6-8 leftover bento sets at nh cates collection point. consume by time:1.30pm",-2
1654,2023-03-15 14:08:09+08:00,Leng Ze Tang,"free food at lkc exhibition gallery (b1), till 2.25pm before they close up",-2
1656,2023-03-15 16:45:50+08:00,Kai Ng,hello  free oatmilk from dirty clean food at hall12/13,-2
1657,2023-03-15 16:45:50+08:00,Kai Ng,expired 10 feb (a month ago) rescued from factory,-2
1658,2023-03-15 19:44:35+08:00,Evan,hello there is free food outside s4 lt27.. will be cleared at 930,-2
1660,2023-03-15 21:15:38+08:00,Bhumika Dembla,free food at aia canopy,-2
1661,2023-03-15 21:52:42+08:00,andre,hello  theres free food at hall 4 admin office,-2
1664,2023-03-15 21:52:42+08:00,andre,however expired at 7.15pm,-2
1667,2023-03-16 13:13:40+08:00,Hui Jing,free to drop by aia canopy to get free goodies and ice cream (until 4.30pm),-2
1668,2023-03-16 21:08:18+08:00,イエンシュエン,free food outside nanyang audi,-2
1669,2023-03-16 21:08:18+08:00,イエンシュエン,consume at ur own risk bc supposed to be consumed by 645pm,-2
1670,2023-03-17 22:41:17+08:00,Zheng Yi,"hi  there are some ah lian beehoon left at hive outside b2 tr29, prepared around 5pm today. take at ur own risk",-2
1671,2023-03-18 12:57:13+08:00,Zheng Yi,"hi  there are some non-vege meals at athena(beside lwn), consume by 2pm",-2
1672,2023-03-18 13:56:37+08:00,Alfonso Yuji,ntumun has extra veggies outside lt4 (north spine),-2
1674,2023-03-18 13:58:09+08:00,NTUFreeFood,byo containers,-2
1675,2023-03-19 17:51:15+08:00,V🐴,hi free food at lkc theatre,-2
1681,2023-03-19 18:18:28+08:00,NTUFreeFood,cleared,1680
1682,2023-03-20 00:26:55+08:00,sil,"box of crackers outside student hub at arc, please feel free to take ",-2
1684,2023-03-20 20:10:00+08:00,Ck,"near lt19, clear by 9pm",-2
1685,2023-03-23 21:45:24+08:00,NTUFreeFood,"hi  there’s some free bentos at h16 security guard post, supposed to be eaten by 830pm  about 15 packets of malay food, 3 vegetarian",-2
1686,2023-03-23 22:02:24+08:00,NTUFreeFood,cleared,1685
1687,2023-03-24 17:25:42+08:00,Benjamin Goh,"hello, left 8 packets of tokyo banana expiring today outside hall 3 admin office on top of the security counter",-2
1688,2023-03-24 19:15:18+08:00,𝖕𝖍𝖔𝖊𝖇𝖊 ❦,"hii free food outside lt 23, consume by 745",-2
1689,2023-03-25 15:00:02+08:00,Shi Jun,"hi there are 11 boxes of vegetarian food, , around 15 boxes of normal diet, some drinks and pudding available at lkc lt. the bentos are to be consumed by 3pm. so do consume at your own risk if you are eating after 3pm😁",-2
1694,2023-03-25 15:22:34+08:00,NTUFreeFood,cleared,1693
1696,2023-03-25 15:24:19+08:00,Qi Ying :),free dries figs exp 30 march,-2
1697,2023-03-25 15:24:19+08:00,Qi Ying :),hall 8 security table counter there,-2
1698,2023-03-28 12:46:51+08:00,Leanne,"quantity: 9 sets type of food: vegetarian fried rice with edamame (brown rice), stir fry chicken with ginger, grilled fish fillet with creamy tom yum sauce and stir fry brinjal with long beans. comes with sliced apple and packet water. collection venue: research techno plaza borderx block #02-00  to be consumed by: 1.30pm, consumed any later at your own responsibility~",-2
1699,2023-03-28 16:17:47+08:00,woojy,"hi, free food outside lt3",-2
1700,2023-03-28 16:17:47+08:00,woojy,hello free food + water outside lt4,-2
1701,2023-03-30 15:59:34+08:00,V🐴,free churros behind prime  lt2a,-2
1702,2023-03-30 17:35:23+08:00,PeerChannel(channel_id=1455141757),"**financial literacy workshop   soh**  hey sohumans   ever wonder what awaits you after graduation? what is success and how to find it? hear from a senior’s account of the ups and downs in life beyond school and how we can better prepare ourselves while we are still students. the workshop comes with a **financial focus to help us better prepare for adulthood**   📆 30 march (thu) ⏰ 5.30pm - 6.30pm 📍the hive tr+10 💡 free・free pizza and drinks ・open to all ntu students  ⏩ sign up [here](https://forms.gle/xgknqddvccotai9x9), and do commit when you do so   ------------------------------------------------------- __**about the speaker ** __as a team director, **christopher neo** is passionate in grooming driven individuals with the desire build a career around making a positive difference in the lives around them and in turn, build up their own business units. he has personally mentored advisors from scratch to running business units at the highest level of productivity in the industry.",-2
1703,2023-03-30 17:37:38+08:00,NTUFreeFood,do feel free to walk in as well,-2
1704,2023-03-30 18:51:10+08:00,Alina Xia,"soda cracker, noodle, spicy source  lt1a",-2
1705,2023-03-30 19:50:30+08:00,chenming,free bento and bbt at banyan block 21b clear by 9pm,-2
1706,2023-03-31 17:49:23+08:00,BOZY,hello  free jelly drink in crespion parcel delivery area,-2
1708,2023-03-31 20:41:23+08:00,farahiyah,"there’s 10 packs of rice with chicken curry and 10 packs of green bean porridge (sweet). it is outside sch of eee, opposite lt26/27. please collect by 10pm ",-2
1709,2023-04-01 12:31:31+08:00,👀👀👀👀👀👀👀👀👀,clear time 1.15pm at adm level 1 (enter thru main doors area),-2
1710,2023-04-02 12:25:08+08:00,Anushka,lots of cowhead ramen packets kept on the table near vending machine   arc level 1 free to take ,-2
1711,2023-04-03 21:45:24+08:00,Benjamin Goh,"hello, left 1 packet of uncooked and unopened fries and chicken sausages outside hall 3 admin office",-2
1712,2023-04-04 13:23:53+08:00,An Ni,hi  free popcorn and candy floss for all until 2pm (just nid do a v short survey) at aia canopy near stage area   🍿,-2
1713,2023-04-04 15:54:51+08:00,NTUFreeFood,free food at ntu north spine level 2 lt1 foyer next to koufu,-2
1714,2023-04-04 16:14:53+08:00,Wesley,hello    come beat the heat with free ice cream outside shhk com lab :))),-2
1715,2023-04-05 12:11:49+08:00,Mritenya,"hi, lots of free snacks available outside lt 1a. do come collect  ",-2
1716,2023-04-05 12:11:57+08:00,Sindhu,"hi everyone🤗  are you stressed preparing for you exams?  don't worry php got your back. we are giving away welfare dpacks to all ntu members containg exciting snacks and welfare itrms by php from 11pm to 7pm at global lounge.  it is open for all ntu members, come down and collect your packs    thanks ",-2
1717,2023-04-05 13:38:40+08:00,Damian Netto,ntusu has a u-walk event today giving away free ice-cream for doing a quick survey. from 1.30pm - 5pm 1) students who complete the ‘online’ survey can redeem their ice-cream by showing the thank you page. 2) students who do the survey with the ussociates can join the fast queue at redeem their ice cream,-2
1718,2023-04-05 14:11:12+08:00,NTUFreeFood,free food at south spine s4 b5 to be cleared before 2:30pm,-2
1720,2023-04-05 15:35:26+08:00,Diviya,"hi admin, we have about 50+ fruit bowl to give away at nbs graduate studies office, will clear by 5pm",-2
1722,2023-04-05 16:52:11+08:00,j0rj0r,free food at athena room next to lee wee nam library clearing 5-5.30,-2
1724,2023-04-05 17:51:25+08:00,Alfonso Yuji,coffee and milk available at the soh ug office. help yourselves ,-2
1725,2023-04-05 18:37:08+08:00,HOth,free food at south spine s4 b5 to be cleared before 8pm,-2
1727,2023-04-05 22:48:04+08:00,Aditi Prasad,"bubble tea, ntu hall 8, clear by 12am",-2
1728,2023-04-06 00:00:16+08:00,NTUFreeFood,bbt cleared,1727
1729,2023-04-06 13:54:51+08:00,Leanne,quantity: 17 sets  type of food: salted egg chicken bento and japanese curry chicken bento collection venue: research techno plaza borderx information counter,-2
1730,2023-04-06 14:12:13+08:00,Jeff,buffet infront of tct lt ns cleared by 2:30p.m.,-2
1731,2023-04-06 14:12:30+08:00,NTUFreeFood,"hi free food at pavilion tct, just beside lt 7. we have brown nasi briyani rice, chicken chop, and alot of veggies  clearing by 2.40pm",-2
1732,2023-04-06 17:31:19+08:00,Chee Hang,"hi, there are still many food left outside of spms lt2. to be cleared by 6pm",-2
1733,2023-04-06 23:01:03+08:00,Josh~,we have some left over udders icecream from our exam welfare giveaway  so pls come down to hall 5 to collect it ,-2
1735,2023-04-10 21:25:18+08:00,Jocelyn Toh,hii there's free food at lhn-lt  please bring your own container if possible ,-2
1737,2023-04-12 17:44:29+08:00,Yi Fang,"free snacks at shhk foyer, clear asap.",-1
1739,2023-04-14 18:50:49+08:00,Xanthia,hello i accidentally put the wrong pick up point for cates so now got a box of pad thai at hall 5 cates locker a1 (h5-d008) anybody js go take and help me close the locker ty ,-2
1740,2023-04-15 12:50:30+08:00,NTUFreeFood,food available at ntu campus clubhouse,-2
1742,2023-04-15 13:27:10+08:00,NTUFreeFood,"free food   hss audi 3 vege 6 non-vege, consumed by 13:30 so take at your own risk",-2
1743,2023-04-19 23:55:42+08:00,Esther See,bread buns rescued fr bakery before closing. hall 4 admin table,-2
1744,2023-04-26 23:51:41+08:00,Esther See,bread buns just rescued fr bakery.  hall 4 admin table,-2
1746,2023-04-27 13:01:50+08:00,Michael Yuhas,bentos outside lt3,-2
1747,2023-04-29 22:11:47+08:00,Bananium,"hi, im giving away salt and sugar, 1 kg packet each, both expiry date is beyond august 2024, already put them on the bench at block 1 hall 2, under the hall 1 & 2 admin office",-2
1750,2023-04-30 19:26:38+08:00,Bananium,"hi, we are giving away leftover snacks  -cheetos (we cant finish the whole paclet, so we put them in plastic boxes) -life chilli sauces -brands original -a packet of roasted nut  we are going to fly tonight. as we cant finish the food, we decided to give away  location hall 2 block 1 bench, under the admin office",-2
1752,2023-05-03 21:54:53+08:00,Esther See,bread buns just rescued fr bakery. hall 6 parcel drop off table.,-2
1753,2023-05-04 13:27:04+08:00,¯\_(JY²)_/¯,hi  we’re clearing leftover goodie bags from sns  - free snacks/drinks and misc outside src containers near the basketball courts,-1
1754,2023-05-04 14:25:31+08:00,Haokit,"hii there are around 30 bentos left at graduate college (abn-01b), take at your own risk.",-2
1755,2023-05-04 14:47:06+08:00,¯\_(JY²)_/¯,we’ve moved the bags under the shelter ,-2
1756,2023-05-05 19:29:20+08:00,Yoong Sze,there's free food at lhn-tr+15 (the arc),-2
1759,2023-05-06 13:47:34+08:00,jessica ☘️,free food at spms mas atrium *until 1pm consume at your own risk bento and pulut hitam,-2
1760,2023-05-06 15:31:35+08:00,pei,around 50 packet meal food (vegetarian in the red plastic bag) at ss benches beside s1. delivered at 12.30pm.,-2
1761,2023-05-06 20:08:13+08:00,pei,buffet + vegetarian buffet at ss concourse. clearing at 9.15pm.,-2
1762,2023-05-09 10:08:02+08:00,NTUFreeFood,"hi good people  👋  i’m marisa and ntu free food group was my brainchild, with the help of amazing friends we got the telegram group up and running back in 2017   some context to why this is currently a channel — we were approached by uwave app to turn it to a channel so that they can create a bot to link the channel with the app. which was a great idea bc the bot also provided an automated form that people could fill up with the relevant info that sent to both channel and app.   but boohoo, sis got ghosted after moving ~8k people from the telegram group chat to a brand new channel. and after ~2 years of chasing the people at uwave for an update or well, any sort of accountability, i’ve given up.   **so, here i am — asking for your help ** i’m sure many of you have benefited for this group / channel and maybe even made a friend 🙂 **and if you would like to pay it forward, pm me**, ** marisaalee**, **i’m looking for:**  1. anyone who’s well-versed in telegram bots / software (so we can fix this)  2. anyone who’s got an idea for this telegram group / channel or take this idea and transform it (so we can make this better)  talk soon ",-2
1763,2023-05-09 12:40:47+08:00,Wei Zhou,"hello, there is free food left over at arc level 2 outside tr+47.",-2
1764,2023-05-10 20:54:28+08:00,NTUFreeFood,free dessert at ntu auditorium hall b (lvl3)?,-2
1765,2023-05-10 21:18:57+08:00,NTUFreeFood,cleared ,1764
1766,2023-05-10 22:13:19+08:00,Esther See,bread buns just rescued fr bakery. hall 6 parcel drop off table.,-2
1767,2023-05-11 15:04:22+08:00,Esther See,"mango, jackfruit, sourdough mochi. bbd 3/23 hall 6 parcel drop off table",-2
1768,2023-05-11 15:04:25+08:00,Esther See,"mango, jackfruit, sourdough mochi. bbd 3/23 hall 6 parcel drop off table",-2
1769,2023-05-12 13:34:28+08:00,limboonchow,"chicken rice bentos and fruits by 2pm. inside student hub at arc, lhn",-2
1771,2023-05-13 22:37:19+08:00,fangyuan sha,location: lkc-lt foyer,-2
1772,2023-05-15 13:20:19+08:00,ND19,"hi  free food at the hive, level 2. leftover from department meeting. pls enjoy",-2
1773,2023-05-17 12:32:31+08:00,Marcus,"hi, buffet outside ntu tcm clinic. before 2pm",-2
1774,2023-05-17 22:30:17+08:00,Esther See,bread buns just rescued fr bakery. hall 4 parcel drop off table outside admin office,-2
1776,2023-05-20 13:41:10+08:00,Jia Jun Wong,hello  for the ntu free food 14 non veg 1 veg. will be at arc level 2 close to the lift,-2
1777,2023-05-20 14:15:18+08:00,Hansen,free food on lkc function room level b2,-2
1778,2023-05-20 14:16:21+08:00,Hansen,vegetarian bentos also available consume by today,-2
1779,2023-05-23 13:22:44+08:00,PHK,arc tr+30 level 1 buffet until 2pm,-2
1780,2023-05-25 13:42:16+08:00,j0rj0r,free food at arc b2 in front of tr+06 clearing by 2.30,-2
